"NUM"	"RegionId"	"DistrictId"	"CommuneId"	"Departemen"	"Commune"	"CodeCommun"	"SanteID"	"HealthC_ID"	"NomInstitu"	"Fac_NameEN"	"Fac_NameFr"	"FacNameKr"	"Oorganisat"	"Categorie"	"Type"	"PCode"	"Damage"	"Address"	"Telephone"	"FAX"	"email"	"Constructn"	"Comment"	"X_DDS"	"Y_DDS"	"Accuracy"	"Source"
596	2	5	31	"SUD EST"	"BELLE ANSE"	231	2	2310598	"DISPENSAIRE DE MAPOU"				"MSPP / DSSE"	"DISP"		95492								-71.971650000000	18.264678000000		"2005 MSPP database with geocodes"
597	2	6	33	"SUD EST"	"THIOTTE"	233	2	2330599	"DISPENSAIRE GRAND GOSIER"				"MSPP / DSSE"	"DISP"		95493								-71.918192000000	18.186518000000		"2005 MSPP database with geocodes"
598	2	6	32	"SUD EST"	"GRAND GOSIER"	232	6	2320600	"CENTRE DE SANTE DE BOUDARIN"				"MSPP / DSSE"	"C/S"		95494								-71.894717000000	18.259111000000		"2005 MSPP database with geocodes"
599	2	2	12	"SUD EST"	"MARIGOT"	212	1	2120601	"CENTRE DE SANTE DE MARIGOT"					"C/S"		95495								-72.326376000000	18.231652000000		"2005 MSPP database with geocodes"
600	2	2	13	"SUD EST"	"CAYES-JACMEL"	213	2	2130602	"CENTRE DE SANTE DE CAYES-JACMEL"					"C/S"		95496								-72.397879000000	18.231002000000		"2005 MSPP database with geocodes"
601	2	6	34	"SUD EST"	"ANSE-A-PITRE"	234	4	2340603	"CENTRE DE SANTE DE BANANE"					"C/S"		95497								-71.760693000000	18.144125000000		"2005 MSPP database with geocodes"
602	2	3	21	"SUD EST"	"BAINET"	221	1	2210604	"CENTRE DE SANTE DE BAINET"					"C/S"		95498								-72.755174000000	18.183016000000		"2005 MSPP database with geocodes"
603	2	6	34	"SUD EST"	"ANSE-A-PITRE"	234	3	2340605	"CENTRE DE SANTE D'ANSE A PITRES"					"C/S"		95499							"Multiple records - possible location"	-71.757139000000	18.042243000000		"2005 MSPP database with geocodes"
604	2	2	12	"SUD EST"	"MARIGOT"	212	3	2120606	"CENTRE DE SANTE DE PEREDO"					"C/S"		95500								-72.304420000000	18.247807000000		"2005 MSPP database with geocodes"
605	2	4	22	"SUD EST"	"COTE-DE-FER"	222	3	2220607	"DP DE BOUCAN BELIER"					"DISP"		95501								-72.954559000000	18.263440000000		"2005 MSPP database with geocodes"
606	2	4	22	"SUD EST"	"COTE-DE-FER"	222	1	2220608	"DP DE GRIS GRIS"					"DISP"		95502								-72.941001000000	18.232047000000		"2005 MSPP database with geocodes"
607	2	4	22	"SUD EST"	"COTE-DE-FER"	222	4	2220609	"DP DE RICOT"					"DISP"		95503								-72.990679000000	18.260218000000		"2005 MSPP database with geocodes"
608	9	5	21	"NORD OUEST"	"SAINT LOUIS DU NORD"	921	2	9210610	"CENTRE DE SANTE DE SAINT LOUIS DU NORD"				"MSPP"	"C/S"		95504								-72.720433000000	19.931646000000		"2005 MSPP database with geocodes"
609	9	5	21	"NORD OUEST"	"SAINT LOUIS DU NORD"	921	0	9219001	"CENTRE DE SANTE MISSION CHRETIENNE"				"ONG MISSIONNAIRE ETRANGER"	"C/S"		95505								-72.720656000000	19.931387000000		"2005 MSPP database with geocodes"
610	9	5	21	"NORD OUEST"	"SAINT LOUIS DU NORD"	921	1	9210612	"CENTRE DE SANTE SAINT JOSEPH DE BONNEAU"				"EGLISE CATHOLIQUE"	"C/S"		95506								-72.655338000000	19.906045000000		"2005 MSPP database with geocodes"
611	9	5	21	"NORD OUEST"	"SAINT LOUIS DU NORD"	921	4	9210613	"DISPENSAIRE DE DESGRANGES"				"MSPP"	"DISP"		95507								-72.707834000000	19.924548000000		"2005 MSPP database with geocodes"
612	9	5	21	"NORD OUEST"	"SAINT LOUIS DU NORD"	921	12	9210614	"DISPENSAIRE DE ZABRICO"				"INITIATIVE PERSONNELLE AVEC AIDE DU MSPP"	"DISP"		95508								-72.696934000000	19.912982000000		"2005 MSPP database with geocodes"
613	9	5	21	"NORD OUEST"	"SAINT LOUIS DU NORD"	921	11	9210615	"DISPENSAIRE DE VILLACEAU"				"CARITAS"	"DISP"		95509								-72.737899000000	19.937062000000		"2005 MSPP database with geocodes"
614	5	6	31	"ARTIBONITE"	"SAINT-MARC"	531	0	5319007	"La SantT de vos Enfants"				"Dr Guerda Victoie Dubuisson"	"Other"		95510								-72.699654000000	19.084613000000		"2005 MSPP database with geocodes"
615	6	2	22	"CENTRE"	"SAUT-D'EAU"	622	0	6229001	"DISPENSAIRE COUPE MARDI - GRAS"					"DISP"		95511								-72.271943000000	18.823888000000		"2005 MSPP database with geocodes"
616	6	2	21	"CENTRE"	"MIREBALAIS"	621	25	6210618	"FOND MICHEL"					"Other"		95512								-72.157775000000	18.710276000000		"2005 MSPP database with geocodes"
617	6	1	11	"CENTRE"	"HINCHE"	611	0	6119004	"DISPENSAIRE DE LA BELONNE"					"DISP"		95513								-72.050000000000	19.166674000000		"2005 MSPP database with geocodes"
618	6	1	14	"CENTRE"	"CERCA CARVAJAL"	614	0	6149001	"DISPENSAIRE LA STE FAMILLE CERCA CARVAJAL"					"DISP"		95514								-71.942418000000	19.272916000000		"2005 MSPP database with geocodes"
619	6	2	22	"CENTRE"	"SAUT-D'EAU"	622	3	6220621	"CENTRE DE SANTE DE SAUT - D'EAU (CSSD)"					"C/S"		95515								-72.201872000000	18.818461000000		"2005 MSPP database with geocodes"
620	6	5	12	"CENTRE"	"MAISSADE"	612	4	6120622	"SELPETRE"					"Other"		95516								-72.191390000000	19.141291000000		"2005 MSPP database with geocodes"
621	6	2	21	"CENTRE"	"MIREBALAIS"	621	0	6219002	"DISPENSAIRE DE COLOMBIER"					"DISP"		95517								-71.952866000000	18.766032000000		"2005 MSPP database with geocodes"
622	6	1	42	"CENTRE"	"THOMASSIQUE"	642	4	6420624	"DISPENSAIRE DE BOCBANIC"					"DISP"		95518								-71.750002000000	19.049998000000		"2005 MSPP database with geocodes"
623	6	5	12	"CENTRE"	"MAISSADE"	612	0	6129002	"OSSENANDE"					"Other"		95519								-72.133687000000	19.202210000000		"2005 MSPP database with geocodes"
624	6	1	14	"CENTRE"	"CERCA CARVAJAL"	614	5	6140626	"DISPENSAIRE CERCA - CARVAJAL"					"DISP"		95520								-71.937177000000	19.269479000000		"2005 MSPP database with geocodes"
625	6	5	12	"CENTRE"	"MAISSADE"	612	5	6120627	"DISPENSAIRE DE CINQUIEME"					"DISP"		95521								-72.149999000000	19.166666000000		"2005 MSPP database with geocodes"
626	6	5	12	"CENTRE"	"MAISSADE"	612	2	6120628	"BOIS - ROUGE"				"SAVE THE CHILDREN"	"Other"		95522								-72.211790000000	19.112799000000		"2005 MSPP database with geocodes"
627	6	1	11	"CENTRE"	"HINCHE"	611	0	6119005	"DISPENSAIRE DE OUANGOUMAN"					"DISP"		95523								-71.892570000000	19.159679000000		"2005 MSPP database with geocodes"
628	6	4	32	"CENTRE"	"BELLADERE"	632	0	6329003	"CLINIQUE DE L'INCARNATION DOS - PALAIS"					"C/S"		95524								-71.883381000000	18.832346000000		"2005 MSPP database with geocodes"
629	6	5	12	"CENTRE"	"THOMONDE"	613	0	6139001	"CENTRE DE SANTE DE THOMONDE"				"THOMONDE"	"C/S"		95525								-71.964794000000	19.017612000000		"2005 MSPP database with geocodes"
630	6	1	41	"CENTRE"	"CECA LA SOURCE"	641	0	6419003	"MONTE GRANDE"					"Other"		95526								-71.728086000000	19.244417000000		"2005 MSPP database with geocodes"
631	6	1	11	"CENTRE"	"HINCHE"	611	0	6119010	"NOTRE DAME DE FATIMA"					"Other"		95527								-71.950005000000	19.183329000000		"2005 MSPP database with geocodes"
632	6	1	11	"CENTRE"	"HINCHE"	611	0	6119003	"DISPENSAIRE ABRIOT"					"DISP"		95528								-72.116675000000	19.066660000000		"2005 MSPP database with geocodes"
633	6	1	11	"CENTRE"	"HINCHE"	611	0	6119002	"CENTRE DE SANTE PERE LOUIS FANESE LOUIS CHARLES"					"C/S"		95529								-71.986798000000	19.130277000000		"2005 MSPP database with geocodes"
634	6	1	11	"CENTRE"	"HINCHE"	611	13	6110636	"ABRICOT"					"Other"		95530								-72.083346000000	19.066135000000		"2005 MSPP database with geocodes"
635	5	3	12	"ARTIBONITE"	"ENNERY"	512	4	5120637	"DISPENSAIRE SAVANNE CARREE"				"MSPP"	"DISP"		95531								-72.438467000000	19.441674000000		"2005 MSPP database with geocodes"
636	5	5	41	"ARTIBONITE"	"DESSALINES / MARCHANDES"	541	11	5410638	"DISPENSAIRE SANOIX"					"DISP"		95532								-72.581211000000	19.226736000000		"2005 MSPP database with geocodes"
637	5	5	41	"ARTIBONITE"	"DESSALINES / MARCHANDES"	541	10	5410639	"DISPENSAIRE DE COUPE A L'INDE"					"DISP"		95533								-72.478275000000	19.280966000000		"2005 MSPP database with geocodes"
638	5	5	41	"ARTIBONITE"	"DESSALINES / MARCHANDES"	541	15	5410640	"DISPENSAIRE CHENOT"					"DISP"		95534								-72.333534000000	19.153984000000		"2005 MSPP database with geocodes"
639	5	5	41	"ARTIBONITE"	"DESSALINES / MARCHANDES"	541	14	5410641	"DISPENSAIRE SAINTE CLAIRE"				"SOEURS D'OTTAWA"	"DISP"		95535								-72.517720000000	19.264710000000		"2005 MSPP database with geocodes"
640	5	5	41	"ARTIBONITE"	"DESSALINES / MARCHANDES"	541	16	5410642	"DISPENSAIRE OGE"				"MSPP"	"DISP"		95536								-72.498399000000	19.203742000000		"2005 MSPP database with geocodes"
641	5	5	41	"ARTIBONITE"	"DESSALINES / MARCHANDES"	541	5	5410643	"DISPENSAIRE LA CROIX"					"DISP"		95537								-72.323224000000	19.192282000000		"2005 MSPP database with geocodes"
642	5	5	41	"ARTIBONITE"	"DESSALINES / MARCHANDES"	541	9	5410644	"DISPENSAIRE POSTE - PIERROT"					"DISP"		95538								-72.455151000000	19.212258000000		"2005 MSPP database with geocodes"
643	5	5	41	"ARTIBONITE"	"DESSALINES / MARCHANDES"	541	12	5410645	"DISPENSAIRE DESEAUX"					"DISP"		95539								-72.579742000000	19.260782000000		"2005 MSPP database with geocodes"
644	5	5	41	"ARTIBONITE"	"DESSALINES / MARCHANDES"	541	13	5410646	"DISPENSAIRE GRANDE HATTE"					"DISP"		95540								-72.430159000000	19.144335000000		"2005 MSPP database with geocodes"
645	5	5	41	"ARTIBONITE"	"DESSALINES / MARCHANDES"	541	3	5410647	"DISPENSAIRE DE PELISSIER"					"DISP"		95541								-72.550727000000	19.230124000000		"2005 MSPP database with geocodes"
646	5	4	51	"ARTIBONITE"	"SAINT-MICHEL"	551	5	5510648	"DISPENSAIRE DE BAS DE SAULT"				"MSPP"	"DISP"		95542								-72.320810000000	19.452354000000		"2005 MSPP database with geocodes"
647	5	4	51	"ARTIBONITE"	"SAINT-MICHEL"	551	6	5510649	"DISPENSAIRE DE L'ERMITHE"					"DISP"		95543								-72.281095000000	19.249333000000		"2005 MSPP database with geocodes"
648	5	5	41	"ARTIBONITE"	"DESSALINES / MARCHANDES"	541	19	5410650	"DISPENSAIRE SAINTE ROSE DE LIMA"					"DISP"		95544								-72.327709000000	19.138124000000		"2005 MSPP database with geocodes"
649	5	3	52	"ARTIBONITE"	"MARMELADE"	552	0	5529001	"CENTRE DE SANTE DE MARMELADE"				"MSPP"	"C/S"		95545								-72.361379000000	19.518270000000		"2005 MSPP database with geocodes"
650	5	4	51	"ARTIBONITE"	"SAINT-MICHEL"	551	3	5510652	"DISPENSAIRE DE MAMONT"					"DISP"		95546								-72.431867000000	19.314418000000		"2005 MSPP database with geocodes"
651	5	4	51	"ARTIBONITE"	"SAINT-MICHEL"	551	4	5510653	"DISPENSAIRE GADE BAPTISTE"				"MSPP"	"DISP"		95547								-72.353736000000	19.289814000000		"2005 MSPP database with geocodes"
652	5	4	51	"ARTIBONITE"	"SAINT-MICHEL"	551	0	5519001	"DISPENSAIRE LIVING HOPE"					"DISP"		95548								-72.377779000000	19.418205000000		"2005 MSPP database with geocodes"
653	5	4	51	"ARTIBONITE"	"SAINT-MICHEL"	551	2	5510655	"DISPENSAIRE DE LALOMAS"				"MSPP"	"DISP"		95549								-72.280496000000	19.451293000000		"2005 MSPP database with geocodes"
654	5	5	13	"ARTIBONITE"	"L'ESTERE"	513	4	5130656	"CENTRE DE SANTE DE L'ESTERE"				"MSPP"	"C/S"		95550								-72.610047000000	19.304829000000		"2005 MSPP database with geocodes"
655	5	1	22	"ARTIBONITE"	"TERRE NEUVE"	522	21	5220657	"CENTRE DE SANTE TERRE - NEUVE"				"MSPP"	"C/S"		95551								-72.780749000000	19.598861000000		"2005 MSPP database with geocodes"
656	5	2	21	"ARTIBONITE"	"GROS MORNE"	521	2	5210658	"DISPENSAIRE DAVID"				"MSPP"	"DISP"		95552								-72.727495000000	19.731412000000		"2005 MSPP database with geocodes"
657	5	1	23	"ARTIBONITE"	"ANSE ROUGE"	523	3	5230659	"CENTRE DE SANTE D'ANSE ROUGE"				"MSPP"	"C/S"		95553								-73.054655000000	19.632360000000		"2005 MSPP database with geocodes"
658	5	1	23	"ARTIBONITE"	"ANSE ROUGE"	523	16	5230660	"DISPENSAIRE ATREI"				"COMMUNAUTAIRE"	"DISP"		95554								-72.915131000000	19.637969000000		"2005 MSPP database with geocodes"
659	5	2	21	"ARTIBONITE"	"GROS MORNE"	521	7	5210661	"DISPENSAIRE MOULIN"					"DISP"		95555								-72.719826000000	19.645904000000		"2005 MSPP database with geocodes"
660	5	2	21	"ARTIBONITE"	"GROS MORNE"	521	9	5210662	"DISPENSAIRE DE VERNEUIL"					"DISP"		95556								-72.672663000000	19.771510000000		"2005 MSPP database with geocodes"
661	5	2	21	"ARTIBONITE"	"GROS MORNE"	521	6	5210663	"DISPENSAIRE DE TREUIL"					"DISP"		95557								-72.658002000000	19.762234000000		"2005 MSPP database with geocodes"
662	5	2	21	"ARTIBONITE"	"GROS MORNE"	521	5	5210664	"CENTRE DE SANTE SOS FRANCE"					"C/S"		95558								-72.684013000000	19.669785000000		"2005 MSPP database with geocodes"
663	5	2	21	"ARTIBONITE"	"GROS MORNE"	521	3	5210665	"DISPENSAIRE PENDU"				"MSPP"	"DISP"		95559								-72.733523000000	19.786092000000		"2005 MSPP database with geocodes"
664	5	2	21	"ARTIBONITE"	"GROS MORNE"	521	4	5210666	"DISPENSAIRE RIVIERE MANCELLE"					"DISP"		95560								-72.697762000000	19.664345000000		"2005 MSPP database with geocodes"
665	5	1	23	"ARTIBONITE"	"ANSE ROUGE"	523	14	5230667	"DISPENSAIRE TENTE"				"COMMUNAUTAIRE"	"DISP"		95561								-73.024620000000	19.670865000000		"2005 MSPP database with geocodes"
666	5	5	13	"ARTIBONITE"	"L'ESTERE"	513	1	5130668	"DISPENSAIRE LA CROIX MISSIONNAIRE DE PERISSE"					"DISP"		95562								-72.572105000000	19.345861000000		"2005 MSPP database with geocodes"
667	5	5	41	"ARTIBONITE"	"DESSALINES / MARCHANDES"	541	8	5410669	"DISPENSAIRE DE NIEL"					"DISP"		95563								-72.532132000000	19.231942000000		"2005 MSPP database with geocodes"
668	2	1	11	"SUD EST"	"JACMEL"	211	0	2119005	"VDH JACMEL"				"Jounel Decembre"	"Unknown"		95564								-72.526821000000	18.234969000000		"2005 MSPP database with geocodes"
669	3	1	11	"NORD"	"CAP HAITIEN"	311	0	3119002	"CAP HAITIEN HOSPITAL CENTRE DE SANTE HEALTH"					"HOP"		95565	"Undetermined"							-72.206833000000	19.753388000000		"HHS_20100120"
670	3	1	11	"NORD"	"CAP HAITIEN"	311	0	3119001	"CAP HAITIEN CLINIC MILITARY"					"C/S"		95566	"Undetermined"						"Unknown location for this facility"	-72.199611000000	19.750611000000		"HHS_20100120"
671	3	2	31	"NORD"	"GRANDE RIVIERE DU NORD"	331	0	3319001	"GRANDE RIVIERE DU NORD HOSPITAL MENNONITE"					"HOP"		95567	"Undetermined"						"Multiple records - Alternate location"	-72.183333000000	19.583333000000		"HHS_20100120"
672	3	1	11	"NORD"	"CAP HAITIEN"	311	0	3119004	"CAP HAITIEN HOSPITAL PSYCHIATRIC"					"HOP"		95568	"Undetermined"							-72.216277000000	19.767277000000		"HHS_20100120"
673	1	9	33	"OUEST"	"GANTHIER"	133	0	1339002	"FOND PARISIEN HOSPITAL HEALTH CENTER"					"HOP"		95569	"Undetermined"							-72.000000000000	18.500000000000		"HHS_20100120"
674	6	1	11	"CENTRE"	"HINCHE"	611	0	6119007	"HINCHE HOSPITAL SACRE COEUR"					"HOP"		95570	"Operational"							-72.016666000000	19.150000000000		"HHS_20100120"
675	6	2	21	"CENTRE"	"MIREBALAIS"	621	0	6219004	"MIREBALAIS CLINIC PROFAMIL FAMILY PLAN"					"C/S"		95571	"Undetermined"							-72.100000000000	18.833333000000		"HHS_20100120"
676	2	6	33	"SUD EST"	"THIOTTE"	233	0	2339002	"THIOTE HOSPITAL BON BERGER"					"HOP"		95572	"Undetermined"							-71.850000000000	18.250000000000		"HHS_20100120"
677	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119054	"PORT AU PRINCE HOSPITAL ASILE COMMUNAL"					"HOP"		95573	"Damaged"							-72.338333000000	18.555277000000		"HHS_20100120"
678	1	1	12	"OUEST"	"DELMAS"	112	0	1129050	"PORT AU PRINCE HOSPITAL MATERNITE ISAIE JEANTY"					"HOP"		95574	"Damaged"							-72.335833000000	18.564444000000		"HHS_20100120"
679	3	7	72	"NORD"	"PILATE"	372	0	3729001	"LIMBE HOSPITAL SAINT JEAN DU LIMBE"					"HOP"		95575	"Undetermined"							-72.600000000000	19.700000000000		"HHS_20100120"
680	8	2	11	"GRANDE ANSE"	"JEREMIE"	811	0	8119008	"JEREMIE HOSPITAL SAINT ANTOINE"					"HOP"		95576	"Undetermined"							-74.117777000000	18.644722000000		"HHS_20100120"
681	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119052	"PORT AU PRINCE CLINIC CENTRE DE SANTE DU PORTAIL"					"CSL"		95577	"Undetermined"						"Multiple records - Alternate location"	-72.348055000000	18.536111000000		"HHS_20100120"
682	9	4	13	"NORD OUEST"	"BASSIN BLEU"	913	0	9139001	"BASSIN BLEU HOSPITAL HEALTH CENTER"					"HOP"		95578	"Undetermined"							-72.800000000000	19.783333000000		"HHS_20100120"
683	6	1	11	"CENTRE"	"HINCHE"	611	0	6119006	"HINCHE CLINIC CATHOLIC CLINIC"					"C/S"		95579	"Undetermined"							-72.016666000000	19.150000000000		"HHS_20100120"
684	4	2	21	"NORD EST"	"OUANAMINTHE"	421	0	4219004	"OUANAMINTHE CLINIC SOCIAL MEDICAL CENTER"					"C/S"		95580	"Undetermined"							-71.733333000000	19.550000000000		"HHS_20100120"
685	1	1	12	"OUEST"	"DELMAS"	112	0	1129046	"PORT AU PRINCE HOSPITAL BERNARD MEVS"					"HOP"		95581	"Undetermined"							-72.310213000000	18.550180000000		"HHS_20100120"
686	1	1	14	"OUEST"	"PETION-VILLE"	114	0	1149021	"PORT AU PRINCE CLINIC CENTRE DE SANTE ELIAZER"					"C/S"		95582	"Undetermined"							-72.288255000000	18.516830000000		"HHS_20100120"
687	3	2	23	"NORD"	"MILOT"	323	0	3239001	"MILOT HOSPITAL HEALTH CENTER"					"HOP"		95583	"Undetermined"							-72.216666000000	19.616666000000		"HHS_20100120"
688	1	1	14	"OUEST"	"PETION-VILLE"	114	0	1149014	"FRERES HOSPITAL DE LA COMMUNAUTEE HATIENNE"					"HOP"		95584	"Damaged"							-72.272500000000	18.524166000000		"HHS_20100120"
689	6	1	42	"CENTRE"	"THOMASSIQUE"	642	0	6429001	"THOMASSIQUE CLINIC DISPENSAIRE SAINT THOMAS"					"C/S"		95585	"Undetermined"							-71.833333000000	19.083333000000		"HHS_20100120"
690	6	1	41	"CENTRE"	"CECA LA SOURCE"	641	0	6419002	"CERCA LA SOURCE HOSPITAL HEALTH CENTER"					"HOP"		95586	"Undetermined"							-71.783333000000	19.166666000000		"HHS_20100120"
691	6	2	21	"CENTRE"	"MIREBALAIS"	621	0	6219005	"MIREBALAIS HOSPITAL COMMUNAUTAIRE"					"HOP"		95587	"Undetermined"							-72.100000000000	18.833333000000		"HHS_20100120"
692	4	3	31	"NORD EST"	"MONT ORGANISE"	423	0	4239002	"MONT ORGANISE CLINIC SOCIAL MEDICAL CENTER"					"C/S"		95588	"Undetermined"							-71.783333000000	19.400000000000		"HHS_20100120"
693	5	6	31	"ARTIBONITE"	"SAINT-MARC"	531	0	5319008	"PIERRE CLINIC PAYDEN HEALTH CENTER"					"C/S"		95589	"Undetermined"							-72.733333000000	19.000000000000		"HHS_20100120"
694	3	1	11	"NORD"	"CAP HAITIEN"	311	0	3119003	"CAP HAITIEN HOSPITAL JUSTINIEN"					"HOP"	"PUB"	31100	"Undetermined"						"Multiple records - Alternate location"	-72.206325000000	19.762697000000		"HHS_20100120"
695	3	7	72	"NORD"	"PILATE"	372	0	3729002	"PILATE HOSPITAL"					"HOP"		95590	"Undetermined"							-72.550000000000	19.666666000000		"HHS_20100120"
696	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119067	"TURGEAU HOSPITAL HEALTH CENTER SODEC"					"HOP"		95591	"Undetermined"							-72.316666000000	18.533333000000		"HHS_20100120"
697	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119051	"PORT AU PRINCE CLINIC CENTRE DE SANTE DE CATHEDRALE"					"C/S"		95592	"Undetermined"							-72.339333000000	18.549000000000		"HHS_20100120"
698	1	1	12	"OUEST"	"DELMAS"	112	0	1129049	"PORT AU PRINCE HOSPITAL GRACE CHILDRENS"					"HOP"		95593	"Damaged"							-72.301666000000	18.559444000000		"HHS_20100120"
699	10	3	53	"NIPPES"	"PETIT TROU DE NIPPES"	1018	0	10189003	"PETIT TROU DE NIPPES HOSPITAL PETIT TROU DE NIPPES"					"HOP"		95594	"Undetermined"							-73.516666000000	18.533333000000		"HHS_20100120"
700	1	4	41	"OUEST"	"ARCAHAIE"	141	0	1419003	"RABOTEAU CLINIC SOCIAL MEDICAL CENTER"					"C/S"		95595	"Undetermined"							-72.683333000000	18.966666000000		"HHS_20100120"
701	6	4	32	"CENTRE"	"BELLADERE"	632	0	6329001	"BELLADERE HOSPITAL DE BELLADERE"					"HOP"		95596	"Undetermined"							-71.766666000000	18.850000000000		"HHS_20100120"
702	1	5	21	"OUEST"	"LEOGANE"	121	0	1219010	"LEOGANE HOSPITAL HOPITAL SAINTE CROIX"					"HOP"		95597	"Undetermined"						"Multiple records - Alternate location"	-72.633333000000	18.516666000000		"HHS_20100120"
703	3	5	51	"NORD"	"BORGNE"	351	0	3519001	"BORGNE HOSPITAL BORGNE"					"HOP"		95598	"Undetermined"							-72.533333000000	19.850000000000		"HHS_20100120"
704	3	6	61	"NORD"	"LIMBE"	361	0	3619003	"LIMBE HOSPITAL ST JEAN"					"HOP"		95599	"Undetermined"						"Multiple records - Alternate location"	-72.400000000000	19.700000000000		"HHS_20100120"
705	9	5	21	"NORD OUEST"	"SAINT LOUIS DU NORD"	921	0	9219002	"SAINT LOUIS DU NORD HOSPITAL BONNEAU SAINT JOSPEH"					"HOP"		95600	"Undetermined"						"Unknown location for this facility"	-72.716666000000	19.933333000000		"HHS_20100120"
706	1	8	22	"OUEST"	"PETIT-GOAVE"	122	0	1229006	"PETIT GOAVE HOSPITAL NOTRE DAME"					"HOP"		95601	"Damaged"							-72.866666000000	18.433333000000		"HHS_20100120"
707	3	6	61	"NORD"	"LIMBE"	361	0	3619002	"LIMBE HOSPITAL BON SAMARITAIN"					"HOP"		95602	"Undetermined"						"Multiple records - Alternate location"	-72.400000000000	19.700000000000		"HHS_20100120"
708	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119055	"PORT AU PRINCE HOSPITAL ASILE FRANCAIS"					"HOP"		95603	"Damaged"							-72.345555000000	18.537222000000		"HHS_20100120"
709	5	1	11	"ARTIBONITE"	"GONAIVES"	511	0	5119004	"KA SOLEIL HOSPITAL SOCIAL MEDICAL CENTER"					"HOP"		95604	"Undetermined"							-72.683333000000	19.450000000000		"HHS_20100120"
710	1	1	11	"OUEST"	"CROIX-DES-BOUQUES"	131	0	1319004	"CROIX DES BOUQUETS HOSPITAL BEUDET DELILEE"					"HOP"		95605	"Undetermined"							-72.226944000000	18.576666000000		"HHS_20100120"
711	1	4	41	"OUEST"	"ARCAHAIE"	141	0	1419001	"ARCAHAIE HOSPITAL SAINT JOSEPH DE GALILEE"					"HOP"		95606	"Undetermined"							-72.512500000000	18.769444000000		"HHS_20100120"
712	9	3	11	"NORD OUEST"	"PORT DE PAIX"	911	0	9119006	"PORT DE PAIX HOSPITAL IMMACULET CONCEPTION"					"HOP"		95607	"Undetermined"						"Unknown location for this facility"	-72.835750000000	19.945055000000		"HHS_20100120"
713	2	1	11	"SUD EST"	"JACMEL"	211	0	2119004	"JACMEL HOSPITAL SAINT MICHEL"					"HOP"		95608	"Undetermined"							-72.542222000000	18.238055000000		"HHS_20100120"
714	2	1	11	"SUD EST"	"JACMEL"	211	0	2119003	"JACMEL CLINIC ASILE COMMUNAL"					"C/S"		95609	"Undetermined"							-72.538888000000	18.238055000000		"HHS_20100120"
715	1	1	11	"OUEST"	"KENSCOFF"	115	0	1159007	"KENSCOFF HOSPITAL FERMATHE"					"HOP"	"PRI"	11503	"Undetermined"						"Multiple records - Alternate location"	-72.287777000000	18.450555000000		"HHS_20100120"
716	5	1	23	"ARTIBONITE"	"ANSE ROUGE"	523	0	5239001	"ANSE ROUGE HOSPITAL ANSE ROUGE (A.F.M.E.)"					"HOP"		95610	"Undetermined"							-73.050000000000	19.633333000000		"HHS_20100120"
717	7	1	31	"SUD"	"AQUIN"	731	0	7319004	"DESSALINES HOSPITAL DESSALINES CLAIRE HEUREUSE"					"HOP"		95611	"Undetermined"							-73.200000000000	18.333333000000		"HHS_20100120"
718	1	1	12	"OUEST"	"DELMAS"	112	0	1129024	"DELMAS CLINIC MULTIMED 2"					"C/S"		95612	"Undetermined"							-72.302777000000	18.544722000000		"HHS_20100120"
719	7	5	11	"SUD"	"LES CAYES"	711	0	7119007	"LES CAYES HOSPITAL GENERAL"					"HOP"		95613	"Undetermined"							-73.751388000000	18.192777000000		"HHS_20100120"
720	8	2	11	"GRANDE ANSE"	"JEREMIE"	811	0	8119006	"JEREMIE HOSPITAL ASILE NOTRE DAME DE LOURDES"					"HOP"		95614	"Undetermined"							-74.116666000000	18.643055000000		"HHS_20100120"
721	9	7	12	"NORD OUEST"	"LA TORTUE"	912	0	9129002	"TORTUGA ISLAND HOSPITAL PERE RIO"					"HOP"		95615	"Undetermined"						"Multiple records - Alternate location"	-72.816666000000	20.066666000000		"HHS_20100120"
722	7	5	11	"SUD"	"LES CAYES"	711	0	7119009	"LES CAYES HOSPITAL TUBERCULOSIS SANATORIUM"					"HOP"		95616	"Undetermined"							-73.750000000000	18.200000000000		"HHS_20100120"
723	5	1	11	"ARTIBONITE"	"GONAIVES"	511	0	5119001	"GONAIVES HOSPITAL DOCTEUR BAUDIN"					"HOP"		95617	"Undetermined"							-72.683333000000	19.450000000000		"HHS_20100120"
724	5	1	11	"ARTIBONITE"	"GONAIVES"	511	0	5119003	"GONAIVES HOSPITAL RABOTEAU"					"HOP"		95618	"Undetermined"							-72.683333000000	19.450000000000		"HHS_20100120"
725	9	7	12	"NORD OUEST"	"LA TORTUE"	912	0	9129001	"TORTUGA ISLAND HOSPITAL ND DES PALMISTES"					"HOP"		95619	"Undetermined"						"Multiple records - Alternate location"	-72.816666000000	20.066666000000		"HHS_20100120"
